Latitude,Longitude,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
-16.183332999999998,-49.083333,22,Good,0,Good,21,Good,0,Good,22,Good
12.666667,79.283333,61,Moderate,0,Good,26,Good,0,Good,61,Moderate
7.084511999999999,-70.75536600000001,52,Moderate,1,Good,8,Good,1,Good,52,Moderate
1.543472,-75.603193,52,Moderate,1,Good,8,Good,1,Good,52,Moderate
9.170278,-73.546667,52,Moderate,1,Good,8,Good,1,Good,52,Moderate
3.237547,-74.795342,52,Moderate,1,Good,8,Good,1,Good,52,Moderate
3.650556,-76.450278,52,Moderate,1,Good,8,Good,1,Good,52,Moderate
5.110478,-75.702298,52,Moderate,1,Good,8,Good,1,Good,52,Moderate
,,44,Good,1,Good,41,Good,0,Good,44,Good
-23.783333,-52.25,46,Good,1,Good,14,Good,1,Good,46,Good
38.716086,-9.392349,36,Good,1,Good,36,Good,5,Good,17,Good
-10.666667,-70.1,78,Moderate,2,Good,11,Good,5,Good,78,Moderate
-6.876389,-70.671111,78,Moderate,2,Good,11,Good,5,Good,78,Moderate
-10.666667,-42.933333000000005,78,Moderate,2,Good,11,Good,5,Good,78,Moderate
-6.816667,-39.233333,78,Moderate,2,Good,11,Good,5,Good,78,Moderate
-6.283333,-43.966667,78,Moderate,2,Good,11,Good,5,Good,78,Moderate
-22.85,-46.316667,78,Moderate,2,Good,11,Good,5,Good,78,Moderate
-3.604444,-42.294167,78,Moderate,2,Good,11,Good,5,Good,78,Moderate
-28.183333,-51.133333,78,Moderate,2,Good,11,Good,5,Good,78,Moderate
-11.081389,-48.159167,78,Moderate,2,Good,11,Good,5,Good,78,Moderate
37.6077778,-96.0277778,57,Moderate,2,Good,23,Good,14,Good,57,Moderate
41.7013889,-71.1555556,57,Moderate,2,Good,23,Good,14,Good,57,Moderate
35.13444439999999,-87.2183333,57,Moderate,2,Good,23,Good,14,Good,57,Moderate
43.38444439999999,-89.045,57,Moderate,2,Good,23,Good,14,Good,57,Moderate
53.55,-2.4,58,Moderate,1,Good,26,Good,7,Good,58,Moderate
53.38333299999999,-2.716667,58,Moderate,1,Good,26,Good,7,Good,58,Moderate
17.9166667,19.1166667,156,Unhealthy,1,Good,29,Good,0,Good,156,Unhealthy
13.483333300000002,15.616666699999998,156,Unhealthy,1,Good,29,Good,0,Good,156,Unhealthy
44.833333,11.583333,68,Moderate,2,Good,27,Good,10,Good,68,Moderate
46.255833,12.775833,68,Moderate,2,Good,27,Good,10,Good,68,Moderate
46.722778000000005,12.134167,68,Moderate,2,Good,27,Good,10,Good,68,Moderate
45.683333000000005,10.85,68,Moderate,2,Good,27,Good,10,Good,68,Moderate
50.616667,5.683333,57,Moderate,1,Good,29,Good,4,Good,57,Moderate
-9.416667,-35.833333,14,Good,0,Good,14,Good,0,Good,13,Good
-5.0833330000000005,-39.033333,14,Good,0,Good,14,Good,0,Good,13,Good
-23.516667,-52.05,14,Good,0,Good,14,Good,0,Good,13,Good
-6.783333,-43.016667,14,Good,0,Good,14,Good,0,Good,13,Good
-22.4509,-44.3024,14,Good,0,Good,14,Good,0,Good,13,Good
32.2938889,-111.0091667,65,Moderate,1,Good,21,Good,6,Good,65,Moderate
48.405367,2.700199,66,Moderate,1,Good,20,Good,4,Good,66,Moderate
26.1,74.31666700000001,221,Very Unhealthy,1,Good,35,Good,0,Good,221,Very Unhealthy
31.616667,75.516667,151,Unhealthy,3,Good,145,Unhealthy for Sensitive Groups,1,Good,151,Unhealthy
5.200875,-75.868652,90,Moderate,3,Good,1,Good,6,Good,90,Moderate
33.9652778,-118.1505556,123,Unhealthy for Sensitive Groups,4,Good,3,Good,41,Good,123,Unhealthy for Sensitive Groups
38.7402778,-90.2263889,54,Moderate,1,Good,40,Good,4,Good,54,Moderate
23.252778,91.451389,74,Moderate,4,Good,39,Good,2,Good,74,Moderate
7.673951,-5.580855000000001,33,Good,1,Good,19,Good,0,Good,33,Good
10.4355556,45.0163889,90,Moderate,1,Good,24,Good,0,Good,90,Moderate
